num_comments,num_likes,num_new_celebrities,num_traditional_celebrities,brandname,productcategory
58,22169,0,0,danielwellington,jewellery&watches
193,73556,0,0,mercedesbenz,car
405,148326,0,0,forever21,apparels
23,2949,0,0,toyotausa,car
173,22529,0,0,tiffanyandco,jewellery&watches
263,75784,0,0,mercedesbenz,car
129,2360,0,0,cottononbody,sports equipment
369,30783,0,0,danielwellington,jewellery&watches
19,1210,0,0,lovisajewellery,jewellery&watches
762,91351,0,0,mercedesbenz,car
683,80954,0,0,bmw,car
1179,53844,0,0,mercedesbenz,car
110,63606,0,0,topshop,apparels
219,88332,0,0,bmw,car
95,40986,0,0,lamborghini,car
38,11785,0,0,bulgariofficial,jewellery&watches
812,87661,0,0,mercedesbenz,car
1375,132983,0,0,hm,apparels
40,5511,0,0,tagheuer,jewellery&watches
1453,73486,0,0,topshop,apparels
208,70591,0,0,bmw,car
44,2026,0,0,toyotausa,car
245,33026,0,0,tiffanyandco,jewellery&watches
107,43661,0,0,topshop,apparels
98,24924,0,0,danielwellington,jewellery&watches
26,2840,0,0,tagheuer,jewellery&watches
46,5973,0,0,revlon,beauty&cosmetic
148,5487,0,0,yslbeauty,beauty&cosmetic
36,49132,0,0,mercedesbenz,car
45,1728,0,0,hyundaiusa,car
6,646,0,0,kitchenaidusa,home equipment
184,7147,0,0,esteelauder,beauty&cosmetic
962,87885,0,0,mercedesbenz,car
216,37057,0,0,danielwellington,jewellery&watches
1220,64559,0,0,mercedesbenz,car
30,6130,0,0,ferrariusa,car
423,91887,0,0,mercedesbenz,car
5,784,0,0,lovisajewellery,jewellery&watches
679,44684,0,0,danielwellington,jewellery&watches
209,93300,0,0,mercedesbenz,car
320,61571,0,0,topshop,apparels
196,68637,0,0,hm,apparels
66,45179,0,0,topshop,apparels
196,16676,0,0,bulgariofficial,jewellery&watches
18,5924,0,0,revlon,beauty&cosmetic
694,116655,0,0,hm,apparels
542,47545,0,0,dior,apparels
273,81941,0,0,louisvuitton,apparels
731,96987,0,0,bmw,car
240,42408,0,0,lamborghini,car
217,81817,0,0,mercedesbenz,car
131,7788,0,0,tagheuer,jewellery&watches
244,59985,0,0,topshop,apparels
600,91611,0,0,bmw,car
146,28834,0,0,danielwellington,jewellery&watches
113,37893,0,0,lamborghini,car
15,49836,0,0,mercedesbenz,car
23,1964,0,0,hyundaiusa,car
37,5205,0,0,yslbeauty,beauty&cosmetic
46,8612,0,0,esteelauder,beauty&cosmetic
229,36894,0,0,danielwellington,jewellery&watches
56,1336,0,0,hyundaiusa,car
244,77072,0,0,mercedesbenz,car
304,11804,0,0,ferrariusa,car
201,171284,0,0,forever21,apparels
10,664,0,0,lovisajewellery,jewellery&watches
310,84714,0,0,mercedesbenz,car
94,35291,0,0,danielwellington,jewellery&watches
6,2131,0,0,cottononbody,sports equipment
304,95891,0,0,mercedesbenz,car
5,2725,0,0,cottononbody,sports equipment
467,42387,0,0,lamborghini,car
14,4448,0,0,yslbeauty,beauty&cosmetic
558,93305,0,0,bmw,car
116,82346,0,0,mercedesbenz,car
76,32659,0,0,danielwellington,jewellery&watches
250,89938,0,0,bmw,car
86,61008,0,0,mercedesbenz,car
180,8363,0,0,tagheuer,jewellery&watches
236,33984,0,0,danielwellington,jewellery&watches
557,104561,0,0,bmw,car
23,707,0,0,kitchenaidusa,home equipment
468,98202,0,0,mercedesbenz,car
28,697,0,0,lovisajewellery,jewellery&watches
58,8814,0,0,revlon,beauty&cosmetic
372,72683,0,0,mercedesbenz,car
495,253961,0,0,forever21,apparels
64,30961,0,0,danielwellington,jewellery&watches
196,70333,0,0,mercedesbenz,car
17998,950898,0,0,nike,sports equipment
218,72927,0,0,mercedesbenz,car
217,101166,0,0,bmw,car
383,60174,0,0,topshop,apparels
627,155719,0,0,hm,apparels
852,106352,0,0,mercedesbenz,car
681,40446,0,0,danielwellington,jewellery&watches
669,103584,0,0,bmw,car
51,7552,0,0,esteelauder,beauty&cosmetic
424,158928,0,0,forever21,apparels
3,643,0,0,kitchenaidusa,home equipment
67,46072,0,0,topshop,apparels
90,64962,0,0,mercedesbenz,car
1476,145759,0,0,bmw,car
223,68333,0,0,mercedesbenz,car
180,114490,0,0,forever21,apparels
264,161344,0,0,forever21,apparels
403,78848,0,0,mercedesbenz,car
264,33242,0,0,danielwellington,jewellery&watches
65,16223,0,0,danielwellington,jewellery&watches
23,966,0,0,lovisajewellery,jewellery&watches
496,86142,0,0,mercedesbenz,car
139,5584,0,0,tagheuer,jewellery&watches
717,124271,0,0,bmw,car
239,56723,0,0,topshop,apparels
760,108378,0,0,hm,apparels
479,98679,0,0,bmw,car
635,94801,0,0,mercedesbenz,car
457,32182,0,0,bulgariofficial,jewellery&watches
399,108537,0,0,bmw,car
1437,44024,0,0,lamborghini,car
123,36008,0,0,danielwellington,jewellery&watches
199,51636,0,0,dior,apparels
6,561,0,0,kitchenaidusa,home equipment
77,61714,0,0,mercedesbenz,car
299,140114,0,0,forever21,apparels
601,82099,0,0,hm,apparels
32,9376,0,0,esteelauder,beauty&cosmetic
509,22358,0,0,tiffanyandco,jewellery&watches
34,6299,0,0,revlon,beauty&cosmetic
503,33119,0,0,danielwellington,jewellery&watches
357,84033,0,0,mercedesbenz,car
744,85878,0,0,mercedesbenz,car
26,826,0,0,lovisajewellery,jewellery&watches
729,119396,0,0,hm,apparels
111,77879,0,0,bmw,car
13,2346,0,0,cottononbody,sports equipment
367,66245,0,0,mercedesbenz,car
390,106771,0,0,bmw,car
521,72937,0,0,mercedesbenz,car
152,51113,0,0,louisvuitton,apparels
146,144766,0,0,forever21,apparels
169,27806,0,0,lamborghini,car
835,114171,0,0,hm,apparels
45,5286,0,0,yslbeauty,beauty&cosmetic
868,104392,0,0,bmw,car
86,27146,0,0,danielwellington,jewellery&watches
222,70866,0,0,adidas,sports equipment
18,1720,0,0,hyundaiusa,car
86,67015,0,0,mercedesbenz,car
1,569,0,0,kitchenaidusa,home equipment
595,44384,0,0,danielwellington,jewellery&watches
61,7202,0,0,revlon,beauty&cosmetic
392,156032,0,0,forever21,apparels
41,3753,0,0,toyotausa,car
175,10689,0,0,ferrariusa,car
2119,67524,0,0,mercedesbenz,car
158,3657,0,0,cottononbody,sports equipment
9,790,0,0,lovisajewellery,jewellery&watches
1265,91297,0,0,mercedesbenz,car
285,32767,0,0,danielwellington,jewellery&watches
9,2639,0,0,cottononbody,sports equipment
196,89268,0,0,bmw,car
73,7354,0,0,tagheuer,jewellery&watches
144,37249,0,0,louisvuitton,apparels
213,49079,0,0,topshop,apparels
485,51415,0,0,mercedesbenz,car
1130,105475,0,0,bmw,car
462,107208,0,0,forever21,apparels
316,26494,0,0,lamborghini,car
264,16360,0,0,bulgariofficial,jewellery&watches
110,22750,0,0,tiffanyandco,jewellery&watches
11,4297,0,0,yslbeauty,beauty&cosmetic
29,22676,0,0,danielwellington,jewellery&watches
34,9733,0,0,esteelauder,beauty&cosmetic
109,32105,0,0,topshop,apparels
179,88420,0,0,bmw,car
51,54506,0,0,mercedesbenz,car
53,2147,0,0,hyundaiusa,car
12,635,0,0,kitchenaidusa,home equipment
177,95932,0,0,forever21,apparels
30,7563,0,0,esteelauder,beauty&cosmetic
557,111208,0,0,hm,apparels
240,31129,0,0,danielwellington,jewellery&watches
224,69313,0,0,mercedesbenz,car
199,99809,0,0,forever21,apparels
949,83614,0,0,mercedesbenz,car
5,2011,0,0,cottononbody,sports equipment
10,967,0,0,lovisajewellery,jewellery&watches
955,58010,0,0,hm,apparels
439,36699,0,0,danielwellington,jewellery&watches
147,83566,0,0,bmw,car
33,4743,0,0,yslbeauty,beauty&cosmetic
13,2336,0,0,cottononbody,sports equipment
1258,72173,0,0,hm,apparels
97,53279,0,0,dior,apparels
100,50692,0,0,topshop,apparels
482,93733,0,0,mercedesbenz,car
74,29304,0,0,lamborghini,car
221,61010,0,0,dior,apparels
384,78942,0,0,bmw,car
147,76954,0,0,hm,apparels
252,84568,0,0,hm,apparels
189,77607,0,0,hm,apparels
16,3379,0,0,tagheuer,jewellery&watches
1058,76183,0,0,hm,apparels
177,16210,0,0,bulgariofficial,jewellery&watches
287,59516,0,0,hm,apparels
90,43655,0,0,topshop,apparels
21,5586,0,0,revlon,beauty&cosmetic
179,36574,0,0,danielwellington,jewellery&watches
8,652,0,0,kitchenaidusa,home equipment
170,9414,0,0,esteelauder,beauty&cosmetic
376,74785,0,0,hm,apparels
72,52781,0,0,mercedesbenz,car
20,1532,0,0,hyundaiusa,car
577,113368,0,0,bmw,car
84,2576,0,0,toyotausa,car
202,47732,0,0,topshop,apparels
31,8075,0,0,esteelauder,beauty&cosmetic
17,1245,0,0,kitchenaidusa,home equipment
357,29344,0,0,danielwellington,jewellery&watches
125,26161,0,0,tiffanyandco,jewellery&watches
155,74318,0,0,mercedesbenz,car
57,18654,0,0,tiffanyandco,jewellery&watches
27,6881,0,0,ferrariusa,car
42,21076,0,0,tiffanyandco,jewellery&watches
540,177205,0,0,forever21,apparels
328,73206,0,0,mercedesbenz,car
613,37890,0,0,danielwellington,jewellery&watches
11,885,0,0,lovisajewellery,jewellery&watches
1760,59303,0,0,mercedesbenz,car
26,1839,0,0,cottononbody,sports equipment
99,80751,0,0,bmw,car
501,83238,0,0,mercedesbenz,car
167,54773,0,0,topshop,apparels
862,66019,0,0,dior,apparels
34,6479,0,0,tagheuer,jewellery&watches
199,94342,0,0,bmw,car
133,68525,0,0,hm,apparels
1469,211147,0,0,forever21,apparels
68,62289,0,0,mercedesbenz,car
187,32394,0,0,danielwellington,jewellery&watches
101,28169,0,0,lamborghini,car
25,9020,0,0,esteelauder,beauty&cosmetic
275,90016,0,0,chanelofficial,apparels
28,5151,0,0,yslbeauty,beauty&cosmetic
809,103254,0,0,bmw,car
65,21745,0,0,lamborghini,car
27,1714,0,0,hyundaiusa,car
374,54414,0,0,mercedesbenz,car
19,2173,0,0,toyotausa,car
23,6080,0,0,revlon,beauty&cosmetic
32,9347,0,0,esteelauder,beauty&cosmetic
202,40618,0,0,danielwellington,jewellery&watches
235,74282,0,0,mercedesbenz,car
1545,52781,0,0,tiffanyandco,jewellery&watches
53,4181,0,0,toyotausa,car
58,1062,0,0,lovisajewellery,jewellery&watches
214,72834,0,0,mercedesbenz,car
151,80418,0,0,mercedesbenz,car
234,90885,0,0,hm,apparels
210,77160,0,0,mercedesbenz,car
79,41162,0,0,lamborghini,car
666,97383,0,0,bmw,car
167,37776,0,0,danielwellington,jewellery&watches
374,81295,0,0,mercedesbenz,car
55,9329,0,0,esteelauder,beauty&cosmetic
13,6136,0,0,revlon,beauty&cosmetic
624,117373,0,0,bmw,car
374,76015,0,0,mercedesbenz,car
457,84779,0,0,hm,apparels
286,110041,0,0,hm,apparels
810,45554,0,0,danielwellington,jewellery&watches
92,61754,0,0,topshop,apparels
46,4225,0,0,toyotausa,car
205,72664,0,0,mercedesbenz,car
463,105507,0,0,bmw,car
22,997,0,0,lovisajewellery,jewellery&watches
136,73909,0,0,mercedesbenz,car
168,40430,0,0,danielwellington,jewellery&watches
244,78925,0,0,mercedesbenz,car
11,2843,0,0,cottononbody,sports equipment
24,6755,0,0,tagheuer,jewellery&watches
185,42335,0,0,danielwellington,jewellery&watches
148,90878,0,0,bmw,car
146,62327,0,0,topshop,apparels
594,99380,0,0,bmw,car
211,67652,0,0,mercedesbenz,car
280,149993,0,0,forever21,apparels
855,129318,0,0,hm,apparels
1313,135824,0,0,bmw,car
815,134462,0,0,hm,apparels
57,26045,0,0,danielwellington,jewellery&watches
294,109998,0,0,hm,apparels
67,66107,0,0,mercedesbenz,car
74,2906,0,0,toyotausa,car
276,79169,0,0,mercedesbenz,car
353,40049,0,0,danielwellington,jewellery&watches
12,783,0,0,lovisajewellery,jewellery&watches
1529,119444,0,0,bmw,car
253,63699,0,0,dior,apparels
359,99080,0,0,bmw,car
117,27044,0,0,danielwellington,jewellery&watches
313,48105,0,0,lamborghini,car
285,48558,0,0,dior,apparels
222,82446,0,0,mercedesbenz,car
176,9891,0,0,tagheuer,jewellery&watches
227,159850,0,0,forever21,apparels
49,7049,0,0,esteelauder,beauty&cosmetic
3333,75470,0,0,topshop,apparels
13,916,0,0,kitchenaidusa,home equipment
218,27419,0,0,lamborghini,car
436,96235,0,0,bmw,car
157,71705,0,0,mercedesbenz,car
126,45289,0,0,topshop,apparels
23,10811,0,0,bulgariofficial,jewellery&watches
122,17233,0,0,bulgariofficial,jewellery&watches
586,62471,0,0,chanelofficial,apparels
459,68908,0,0,chanelofficial,apparels
235,31424,0,0,danielwellington,jewellery&watches
21,6794,0,0,revlon,beauty&cosmetic
626,92721,0,0,mercedesbenz,car
1212,88234,0,0,mercedesbenz,car
160,86717,0,0,mercedesbenz,car
31,1090,0,0,lovisajewellery,jewellery&watches
381,65059,0,0,hm,apparels
126,43904,0,0,topshop,apparels
262,96180,0,0,bmw,car
288,68056,0,0,dior,apparels
174,9845,0,0,yslbeauty,beauty&cosmetic
150,39420,0,0,topshop,apparels
89,9651,0,0,yslbeauty,beauty&cosmetic
134,96992,0,0,bmw,car
145,92471,0,0,hm,apparels
282,69827,0,0,dior,apparels
114,33157,0,0,lamborghini,car
72,35242,0,0,danielwellington,jewellery&watches
182,77002,0,0,mercedesbenz,car
12,4906,0,0,yslbeauty,beauty&cosmetic
107,7227,0,0,tagheuer,jewellery&watches
12,4786,0,0,revlon,beauty&cosmetic
339,63976,0,0,hm,apparels
3792,107004,0,0,dior,apparels
167,51109,0,0,topshop,apparels
620,89776,0,0,bmw,car
115,9252,0,0,esteelauder,beauty&cosmetic
14,2119,0,0,toyotausa,car
19,679,0,0,kitchenaidusa,home equipment
239,64214,0,0,mercedesbenz,car
71,2262,0,0,hyundaiusa,car
661,48322,0,0,tiffanyandco,jewellery&watches
34,4023,0,0,toyotausa,car
275,82999,0,0,mercedesbenz,car
1056,76101,0,0,dior,apparels
37,2126,0,0,toyotausa,car
366,38660,0,0,danielwellington,jewellery&watches
43,4832,0,0,revlon,beauty&cosmetic
819,93339,0,0,mercedesbenz,car
16,1232,0,0,hyundaiusa,car
1210,133525,0,0,forever21,apparels
250,32677,0,0,danielwellington,jewellery&watches
27,2017,0,0,cottononbody,sports equipment
292,90662,0,0,mercedesbenz,car
296,4521,0,0,toyotausa,car
5,2237,0,0,cottononbody,sports equipment
8,966,0,0,lovisajewellery,jewellery&watches
143,91963,0,0,hm,apparels
438,105414,0,0,bmw,car
162,46795,0,0,topshop,apparels
16,3202,0,0,cottononbody,sports equipment
544,91938,0,0,mercedesbenz,car
297,89712,0,0,hm,apparels
107,7578,0,0,yslbeauty,beauty&cosmetic
325,97310,0,0,hm,apparels
516,116271,0,0,bmw,car
513,27867,0,0,danielwellington,jewellery&watches
369,84452,0,0,mercedesbenz,car
70,19770,0,0,tiffanyandco,jewellery&watches
8,3354,0,0,tagheuer,jewellery&watches
119,8289,0,0,yslbeauty,beauty&cosmetic
131,14564,0,0,bulgariofficial,jewellery&watches
145,32581,0,0,lamborghini,car
145,13233,0,0,esteelauder,beauty&cosmetic
247,95043,0,0,bmw,car
205,9044,0,0,yslbeauty,beauty&cosmetic
247,75813,0,0,mercedesbenz,car
24,1630,0,0,hyundaiusa,car
88,3927,0,0,revlon,beauty&cosmetic
138,29121,0,0,tiffanyandco,jewellery&watches
342,44090,0,0,danielwellington,jewellery&watches
141,9065,0,0,revlon,beauty&cosmetic
78,28957,0,0,louisvuitton,apparels
339,72849,0,0,mercedesbenz,car
42,13499,0,0,bulgariofficial,jewellery&watches
120,2354,0,0,toyotausa,car
204,78937,0,0,mercedesbenz,car
86,65436,0,0,mercedesbenz,car
35,2739,0,0,cottononbody,sports equipment
92,7745,0,0,yslbeauty,beauty&cosmetic
7,924,0,0,lovisajewellery,jewellery&watches
268,72708,0,0,bmw,car
157,42159,0,0,topshop,apparels
8,1937,0,0,cottononbody,sports equipment
208,54106,0,0,mercedesbenz,car
309,87074,0,0,bmw,car
105,28647,0,0,lamborghini,car
88,28282,0,0,danielwellington,jewellery&watches
208,9775,0,0,yslbeauty,beauty&cosmetic
205,61530,0,0,hm,apparels
889,85404,0,0,chanelofficial,apparels
100,79153,0,0,mercedesbenz,car
277,17476,0,0,bulgariofficial,jewellery&watches
17,5917,0,0,yslbeauty,beauty&cosmetic
63,23691,0,0,tiffanyandco,jewellery&watches
40,6425,0,0,yslbeauty,beauty&cosmetic
568,98236,0,0,bmw,car
42,6926,0,0,yslbeauty,beauty&cosmetic
61,8097,0,0,ferrariusa,car
548,56647,0,0,mercedesbenz,car
16,1368,0,0,hyundaiusa,car
737,88453,0,0,chanelofficial,apparels
4,889,0,0,kitchenaidusa,home equipment
374,5573,0,0,revlon,beauty&cosmetic
122,9424,0,0,esteelauder,beauty&cosmetic
120,30176,0,0,tiffanyandco,jewellery&watches
62,33201,0,0,danielwellington,jewellery&watches
848,95671,0,0,chanelofficial,apparels
20,3795,0,0,toyotausa,car
8,1684,0,0,toyotausa,car
465,74470,0,0,mercedesbenz,car
497,44574,0,0,danielwellington,jewellery&watches
1,1978,0,0,cottononbody,sports equipment
505,82380,0,0,mercedesbenz,car
25,1001,0,0,lovisajewellery,jewellery&watches
184,106502,0,0,bmw,car
142,45191,0,0,topshop,apparels
368,105220,0,0,hm,apparels
68,42740,0,0,topshop,apparels
181,42782,0,0,lamborghini,car
224,108919,0,0,hm,apparels
396,93038,0,0,bmw,car
2027,106980,0,0,mercedesbenz,car
52,25018,0,0,danielwellington,jewellery&watches
18,4358,0,0,tagheuer,jewellery&watches
39,10791,0,0,bulgariofficial,jewellery&watches
113,35896,0,0,lamborghini,car
227,40466,0,0,louisvuitton,apparels
449,106071,0,0,hm,apparels
263,82515,0,0,bmw,car
113,33702,0,0,louisvuitton,apparels
175,107484,0,0,forever21,apparels
130,59773,0,0,mercedesbenz,car
45,7898,0,0,esteelauder,beauty&cosmetic
54,1127,0,0,kitchenaidusa,home equipment
108,32336,0,0,danielwellington,jewellery&watches
112,15888,0,0,bulgariofficial,jewellery&watches
180,95061,0,0,forever21,apparels
252,67622,0,0,mercedesbenz,car
8,689,0,0,lovisajewellery,jewellery&watches
565,106462,0,0,forever21,apparels
327,106153,0,0,mercedesbenz,car
1107,111615,0,0,mercedesbenz,car
1481,44645,0,0,danielwellington,jewellery&watches
228,64789,0,0,topshop,apparels
239,86991,0,0,bmw,car
93,7282,0,0,tagheuer,jewellery&watches
318,51453,0,0,mercedesbenz,car
17,6233,0,0,revlon,beauty&cosmetic
35,46401,0,0,mercedesbenz,car
138,77719,0,0,mercedesbenz,car
136,43245,0,0,danielwellington,jewellery&watches
404,97643,0,0,mercedesbenz,car
1411,149464,0,0,bmw,car
155,11468,0,0,ferrariusa,car
197,11393,0,0,esteelauder,beauty&cosmetic
107,35169,0,0,danielwellington,jewellery&watches
492,71704,0,0,mercedesbenz,car
